,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
1444,DO220911,1-40,0,0,0,0
1445,DO37587,1-40,0,0,0,13
1446,DO37627,1-40,0,0,0,0
1447,DO37418,1-40,0,0,0,0
1448,DO220891,1-40,0,0,0,0
1449,DO220841,1-40,0,0,0,5
1450,DO220878,1-40,0,0,0,0
1451,DO37445,1-40,0,0,0,0
1452,DO220892,1-40,0,0,0,5
1453,DO220913,1-40,0,0,0,0
1454,DO37427,1-40,0,0,0,7
1455,DO47331,1-40,0,0,0,0
1456,DO220842,1-40,0,0,0,11
1457,DO220846,1-40,0,0,0,7
1458,DO220908,1-40,0,0,0,0
1459,DO220879,1-40,0,0,0,0
1460,DO220904,1-40,0,0,0,2
1461,DO37750,1-40,0,0,0,0
1462,DO220895,1-40,0,0,0,0
1463,DO220849,1-40,0,0,0,2
1464,DO220857,1-40,0,0,0,0
1465,DO37426,1-40,0,0,0,0
1466,DO37599,1-40,0,0,0,15
1467,DO37719,1-40,0,0,0,72
1468,DO220853,1-40,0,0,0,0
1469,DO37758,1-40,0,0,0,7
1470,DO220906,1-40,0,0,0,0
1471,DO220865,1-40,0,0,0,2
1472,DO37782,1-40,0,0,0,0
1473,DO220882,1-40,0,0,0,0
1474,DO220867,1-40,0,0,0,4
1475,DO220850,1-40,0,0,0,0
1476,DO220905,1-40,0,0,0,0
1477,DO220880,1-40,0,0,0,0
1478,DO220896,1-40,0,0,0,0
1479,DO220873,1-40,0,0,0,0
1480,DO47255,1-40,0,0,0,0
1481,DO220852,1-40,0,0,0,0
1482,DO38129,1-40,0,0,0,0
1483,DO37723,1-40,0,0,0,5
1484,DO37432,1-41,0,0,0,0
1485,DO37827,1-41,0,0,0,0
1486,DO220887,1-41,0,0,0,0
1487,DO220872,1-41,0,0,0,0
1488,DO47268,1-41,0,0,0,0
1489,DO220889,1-41,0,0,0,0
1490,DO37896,1-41,0,0,0,0
1491,DO220862,1-41,0,0,0,0
1492,DO220863,1-41,0,0,0,1
1493,DO37435,1-41,0,0,0,0
1494,DO47451,1-41,0,0,0,2
1495,DO220885,1-41,0,0,0,0
1496,DO220843,1-41,0,0,0,1
1497,DO220870,1-41,0,0,0,3
1498,DO220890,1-41,0,0,0,0
1499,DO220855,1-41,0,0,0,0
1500,DO220847,1-41,0,0,0,2
1501,DO220901,1-41,0,0,0,0
1502,DO37861,1-41,0,0,0,0
1503,DO37515,1-41,0,0,0,0
1504,DO220899,1-41,0,0,0,0
1505,DO220907,1-41,0,0,0,0
1506,DO220851,1-41,0,0,0,0
1507,DO220900,1-41,0,0,0,0
1508,DO220874,1-41,0,0,0,0
1509,DO220875,1-41,0,0,0,0
1510,DO220864,1-41,0,0,0,2
1511,DO220869,1-41,0,0,0,2
1512,DO220844,1-41,0,0,0,3
1513,DO37425,1-41,0,0,0,0
1514,DO220883,1-41,0,0,0,0
1515,DO37439,1-41,0,0,0,0
1516,DO51251,1-41,0,0,0,11
1517,DO37474,1-41,0,0,0,0
1518,DO37527,1-41,0,0,0,7
1519,DO220866,1-41,0,0,0,8
1520,DO37607,1-41,0,0,0,0
1521,DO220903,1-41,0,0,0,0
1522,DO220868,1-41,0,0,0,3
1523,DO37946,1-41,0,0,0,0
1524,DO47542,1-41,0,0,0,0
1525,DO220893,1-41,0,0,0,0
1526,DO220858,1-41,0,0,0,7
1527,DO220888,1-41,0,0,0,3
1528,DO220897,1-41,0,0,0,0
1529,DO220886,1-41,0,0,0,0
1530,DO220877,1-41,0,0,0,0
1531,DO220902,1-41,0,0,0,0
1532,DO37424,1-41,0,0,0,7
1533,DO37531,1-41,0,0,0,0
1534,DO37703,1-41,0,0,0,0
1535,DO220912,1-41,0,0,0,0
1536,DO37440,1-41,0,0,0,0
1537,DO220898,1-41,0,0,0,0
1538,DO220910,1-41,0,0,0,0
1539,DO220881,1-41,0,0,0,0
1540,DO220845,1-41,0,0,0,4
1541,DO37659,1-41,0,0,0,0
1542,DO220884,1-41,0,0,0,0
1543,DO220894,1-41,0,0,0,0
1544,DO220861,1-41,0,0,0,0
1545,DO220871,1-41,0,0,0,2
1546,DO220848,1-41,0,0,0,2
1547,DO220860,1-41,0,0,0,0
1548,DO37409,1-41,0,0,0,0
1549,DO220859,1-41,0,0,0,0
1550,DO220911,1-41,0,0,0,0
1551,DO37587,1-41,0,0,0,9
1552,DO37627,1-41,0,0,0,0
1553,DO37418,1-41,0,0,0,0
1554,DO220891,1-41,0,0,0,0
1555,DO220841,1-41,0,0,0,1
1556,DO220878,1-41,0,0,0,0
1557,DO37445,1-41,0,0,0,5
1558,DO220892,1-41,0,0,0,3
1559,DO220913,1-41,0,0,0,0
1560,DO37427,1-41,0,0,0,7
1561,DO47331,1-41,0,0,0,0
1562,DO220842,1-41,0,0,0,13
1563,DO220846,1-41,0,0,0,1
1564,DO220908,1-41,0,0,0,0
1565,DO220879,1-41,0,0,0,0
1566,DO220904,1-41,0,0,0,3
1567,DO37750,1-41,0,0,0,0
1568,DO220895,1-41,0,0,0,0
1569,DO220849,1-41,0,0,0,3
1570,DO220857,1-41,0,0,0,0
1571,DO37426,1-41,0,0,0,0
1572,DO37599,1-41,0,0,0,26
1573,DO37719,1-41,0,0,0,44
1574,DO220853,1-41,0,0,0,0
1575,DO37758,1-41,0,0,0,6
1576,DO220906,1-41,0,0,0,0
1577,DO220865,1-41,0,0,0,1
1578,DO37782,1-41,0,0,0,0
1579,DO220882,1-41,0,0,0,0
1580,DO220867,1-41,0,0,0,6
1581,DO220850,1-41,0,0,0,0
1582,DO220905,1-41,0,0,0,0
1583,DO220880,1-41,0,0,0,0
1584,DO220896,1-41,0,0,0,0
1585,DO220873,1-41,0,0,0,0
1586,DO47255,1-41,0,0,0,0
1587,DO220852,1-41,0,0,0,0
1588,DO38129,1-41,0,0,0,0
1589,DO37723,1-41,0,0,0,1
1590,DO37432,1-42,0,0,0,0
1591,DO37827,1-42,0,0,0,0
1592,DO220887,1-42,0,0,0,0
1593,DO220872,1-42,0,0,0,0
1594,DO47268,1-42,0,0,0,0
1595,DO220889,1-42,0,0,0,0
1596,DO37896,1-42,0,0,0,0
1597,DO220862,1-42,0,0,0,0
1598,DO220863,1-42,0,0,0,3
1599,DO37435,1-42,0,0,0,0
1600,DO47451,1-42,0,0,0,1
1601,DO220885,1-42,0,0,0,0
1602,DO220843,1-42,0,0,0,3
1603,DO220870,1-42,0,0,0,3
1604,DO220890,1-42,0,0,0,0
1605,DO220855,1-42,0,0,0,0
1606,DO220847,1-42,0,0,0,2
1607,DO220901,1-42,0,0,0,0
1608,DO37861,1-42,0,0,0,0
1609,DO37515,1-42,0,0,0,0
1610,DO220899,1-42,0,0,0,0
1611,DO220907,1-42,0,0,0,0
1612,DO220851,1-42,0,0,0,0
1613,DO220900,1-42,0,0,0,0
1614,DO220874,1-42,0,0,0,0
1615,DO220875,1-42,0,0,0,0
1616,DO220864,1-42,0,0,0,4
1617,DO220869,1-42,0,0,0,0
1618,DO220844,1-42,0,0,0,1
1619,DO37425,1-42,0,0,0,0
1620,DO220883,1-42,0,0,0,0
1621,DO37439,1-42,0,0,0,0
1622,DO51251,1-42,0,0,0,11
1623,DO37474,1-42,0,0,0,0
1624,DO37527,1-42,0,0,0,2
1625,DO220866,1-42,0,0,0,6
1626,DO37607,1-42,0,0,0,0
1627,DO220903,1-42,0,0,0,0
1628,DO220868,1-42,0,0,0,1
1629,DO37946,1-42,0,0,0,0
1630,DO47542,1-42,0,0,0,0
1631,DO220893,1-42,0,0,0,0
1632,DO220858,1-42,0,0,0,5
1633,DO220888,1-42,0,0,0,2
1634,DO220897,1-42,0,0,0,0
1635,DO220886,1-42,0,0,0,0
1636,DO220877,1-42,0,0,0,0
1637,DO220902,1-42,0,0,0,0
1638,DO37424,1-42,0,0,0,9
1639,DO37531,1-42,0,0,0,0
1640,DO37703,1-42,0,0,0,0
1641,DO220912,1-42,0,0,0,0
1642,DO37440,1-42,0,0,0,0
1643,DO220898,1-42,0,0,0,0
1644,DO220910,1-42,0,0,0,0
1645,DO220881,1-42,0,0,0,0
1646,DO220845,1-42,0,0,0,0
1647,DO37659,1-42,0,0,0,0
1648,DO220884,1-42,0,0,0,0
1649,DO220894,1-42,0,0,0,0
1650,DO220861,1-42,0,0,0,0
1651,DO220871,1-42,0,0,0,8
1652,DO220848,1-42,0,0,0,1
1653,DO220860,1-42,0,0,0,0
1654,DO37409,1-42,0,0,0,0
1655,DO220859,1-42,0,0,0,0
1656,DO220911,1-42,0,0,0,0
1657,DO37587,1-42,0,0,0,3
1658,DO37627,1-42,0,0,0,0
1659,DO37418,1-42,0,0,0,0
1660,DO220891,1-42,0,0,0,0
1661,DO220841,1-42,0,0,0,3
1662,DO220878,1-42,0,0,0,0
1663,DO37445,1-42,0,0,0,2
1664,DO220892,1-42,0,0,0,1
1665,DO220913,1-42,0,0,0,0
1666,DO37427,1-42,0,0,0,0
1667,DO47331,1-42,0,0,0,0
1668,DO220842,1-42,0,0,0,15
1669,DO220846,1-42,0,0,0,3
1670,DO220908,1-42,0,0,0,0
1671,DO220879,1-42,0,0,0,0
1672,DO220904,1-42,0,0,0,2
1673,DO37750,1-42,0,0,0,0
1674,DO220895,1-42,0,0,0,0
1675,DO220849,1-42,0,0,0,3
1676,DO220857,1-42,0,0,0,0
1677,DO37426,1-42,0,0,0,0
1678,DO37599,1-42,0,0,0,14
1679,DO37719,1-42,0,0,0,30
1680,DO220853,1-42,0,0,0,0
1681,DO37758,1-42,0,0,0,4
1682,DO220906,1-42,0,0,0,0
1683,DO220865,1-42,0,0,0,3
1684,DO37782,1-42,0,0,0,0
1685,DO220882,1-42,0,0,0,0
1686,DO220867,1-42,0,0,0,5
1687,DO220850,1-42,0,0,0,0
1688,DO220905,1-42,0,0,0,0
1689,DO220880,1-42,0,0,0,0
1690,DO220896,1-42,0,0,0,0
1691,DO220873,1-42,0,0,0,0
1692,DO47255,1-42,0,0,0,0
1693,DO220852,1-42,0,0,0,0
1694,DO38129,1-42,0,0,0,0
1695,DO37723,1-42,0,0,0,4
1696,DO37432,1-43,0,0,0,0
1697,DO37827,1-43,0,0,0,0
1698,DO220887,1-43,0,0,0,0
1699,DO220872,1-43,0,0,0,0
1700,DO47268,1-43,0,0,0,0
1701,DO220889,1-43,0,0,0,0
1702,DO37896,1-43,0,0,0,0
1703,DO220862,1-43,0,0,0,0
1704,DO220863,1-43,0,0,0,0
1705,DO37435,1-43,0,0,0,0
1706,DO47451,1-43,0,0,0,1
1707,DO220885,1-43,0,0,0,0
1708,DO220843,1-43,0,0,0,2
1709,DO220870,1-43,0,0,0,0
1710,DO220890,1-43,0,0,0,0
1711,DO220855,1-43,0,0,0,0
1712,DO220847,1-43,0,0,0,1
1713,DO220901,1-43,0,0,0,0
1714,DO37861,1-43,0,0,0,0
1715,DO37515,1-43,0,0,0,0
1716,DO220899,1-43,0,0,0,0
1717,DO220907,1-43,0,0,0,0
1718,DO220851,1-43,0,0,0,0
1719,DO220900,1-43,0,0,0,0
1720,DO220874,1-43,0,0,0,0
1721,DO220875,1-43,0,0,0,0
1722,DO220864,1-43,0,0,0,3
1723,DO220869,1-43,0,0,0,2
1724,DO220844,1-43,0,0,0,1
1725,DO37425,1-43,0,0,0,0
1726,DO220883,1-43,0,0,0,0
1727,DO37439,1-43,0,0,0,0
1728,DO51251,1-43,0,0,0,8
1729,DO37474,1-43,0,0,0,0
1730,DO37527,1-43,0,0,0,1
1731,DO220866,1-43,0,0,0,6
1732,DO37607,1-43,0,0,0,0
1733,DO220903,1-43,0,0,0,0
1734,DO220868,1-43,0,0,0,1
1735,DO37946,1-43,0,0,0,0
1736,DO47542,1-43,0,0,0,0
1737,DO220893,1-43,0,0,0,0
1738,DO220858,1-43,0,0,0,3
1739,DO220888,1-43,0,0,0,1
1740,DO220897,1-43,0,0,0,0
1741,DO220886,1-43,0,0,0,0
1742,DO220877,1-43,0,0,0,0
1743,DO220902,1-43,0,0,0,0
1744,DO37424,1-43,0,0,0,9
1745,DO37531,1-43,0,0,0,0
1746,DO37703,1-43,0,0,0,0
1747,DO220912,1-43,0,0,0,0
1748,DO37440,1-43,0,0,0,0
1749,DO220898,1-43,0,0,0,0
1750,DO220910,1-43,0,0,0,0
1751,DO220881,1-43,0,0,0,0
1752,DO220845,1-43,0,0,0,0
1753,DO37659,1-43,0,0,0,0
1754,DO220884,1-43,0,0,0,0
1755,DO220894,1-43,0,0,0,0
1756,DO220861,1-43,0,0,0,0
1757,DO220871,1-43,0,0,0,0
1758,DO220848,1-43,0,0,0,0
1759,DO220860,1-43,0,0,0,0
1760,DO37409,1-43,0,0,0,0
1761,DO220859,1-43,0,0,0,0
1762,DO220911,1-43,0,0,0,0
1763,DO37587,1-43,0,0,0,9
1764,DO37627,1-43,0,0,0,0
1765,DO37418,1-43,0,0,0,0
1766,DO220891,1-43,0,0,0,0
1767,DO220841,1-43,0,0,0,2
1768,DO220878,1-43,0,0,0,0
1769,DO37445,1-43,0,0,0,0
1770,DO220892,1-43,0,0,0,1
1771,DO220913,1-43,0,0,0,0
1772,DO37427,1-43,0,0,0,3
1773,DO47331,1-43,0,0,0,0
1774,DO220842,1-43,0,0,0,4
1775,DO220846,1-43,0,0,0,1
1776,DO220908,1-43,0,0,0,0
1777,DO220879,1-43,0,0,0,0
1778,DO220904,1-43,0,0,0,4
1779,DO37750,1-43,0,0,0,0
1780,DO220895,1-43,0,0,0,0
1781,DO220849,1-43,0,0,0,1
1782,DO220857,1-43,0,0,0,0
1783,DO37426,1-43,0,0,0,0
1784,DO37599,1-43,0,1,1,12
1785,DO37719,1-43,0,0,0,34
1786,DO220853,1-43,0,0,0,0
1787,DO37758,1-43,0,0,0,5
1788,DO220906,1-43,0,0,0,0
1789,DO220865,1-43,0,0,0,1
1790,DO37782,1-43,0,0,0,0
1791,DO220882,1-43,0,0,0,0
1792,DO220867,1-43,0,0,0,2
1793,DO220850,1-43,0,0,0,0
1794,DO220905,1-43,0,0,0,0
1795,DO220880,1-43,0,0,0,0
1796,DO220896,1-43,0,0,0,0
1797,DO220873,1-43,0,0,0,0
1798,DO47255,1-43,0,0,0,0
1799,DO220852,1-43,0,0,0,0
1800,DO38129,1-43,0,0,0,0
1801,DO37723,1-43,0,0,0,1
1802,DO37432,1-44,0,0,0,0
1803,DO37827,1-44,0,0,0,0
1804,DO220887,1-44,0,0,0,0
1805,DO220872,1-44,0,0,0,0
1806,DO47268,1-44,0,0,0,0
1807,DO220889,1-44,0,0,0,0
1808,DO37896,1-44,0,0,0,0
1809,DO220862,1-44,0,0,0,0
1810,DO220863,1-44,0,0,0,2
1811,DO37435,1-44,0,0,0,0
1812,DO47451,1-44,0,0,0,2
1813,DO220885,1-44,0,0,0,0
1814,DO220843,1-44,0,0,0,1
1815,DO220870,1-44,0,0,0,0
1816,DO220890,1-44,0,0,0,0
1817,DO220855,1-44,0,0,0,0
1818,DO220847,1-44,0,0,0,0
1819,DO220901,1-44,0,0,0,0
1820,DO37861,1-44,0,0,0,0
1821,DO37515,1-44,0,0,0,0
1822,DO220899,1-44,0,0,0,0
1823,DO220907,1-44,0,0,0,0
1824,DO220851,1-44,0,0,0,0
1825,DO220900,1-44,0,0,0,0
1826,DO220874,1-44,0,0,0,0
1827,DO220875,1-44,0,0,0,0
1828,DO220864,1-44,0,1,1,11
1829,DO220869,1-44,0,0,0,2
1830,DO220844,1-44,0,0,0,1
1831,DO37425,1-44,0,0,0,0
1832,DO220883,1-44,0,0,0,0
1833,DO37439,1-44,0,0,0,0
1834,DO51251,1-44,0,0,0,7
1835,DO37474,1-44,0,0,0,0
1836,DO37527,1-44,0,0,0,6
1837,DO220866,1-44,0,0,0,5
1838,DO37607,1-44,0,0,0,0
1839,DO220903,1-44,0,0,0,0
1840,DO220868,1-44,0,0,0,7
1841,DO37946,1-44,0,0,0,0
1842,DO47542,1-44,0,0,0,0
1843,DO220893,1-44,0,0,0,0
1844,DO220858,1-44,0,0,0,1
1845,DO220888,1-44,0,0,0,2
1846,DO220897,1-44,0,0,0,0
1847,DO220886,1-44,0,0,0,0
1848,DO220877,1-44,0,0,0,0
1849,DO220902,1-44,0,0,0,0
1850,DO37424,1-44,0,0,0,6
1851,DO37531,1-44,0,0,0,0
1852,DO37703,1-44,0,0,0,0
1853,DO220912,1-44,0,0,0,0
1854,DO37440,1-44,0,0,0,0
1855,DO220898,1-44,0,0,0,0
1856,DO220910,1-44,0,0,0,0
1857,DO220881,1-44,0,0,0,0
1858,DO220845,1-44,0,0,0,2
1859,DO37659,1-44,0,0,0,0
1860,DO220884,1-44,0,0,0,0
1861,DO220894,1-44,0,0,0,0
1862,DO220861,1-44,0,0,0,0
1863,DO220871,1-44,0,0,0,1
1864,DO220848,1-44,0,0,0,0
1865,DO220860,1-44,0,0,0,0
1866,DO37409,1-44,0,0,0,0
1867,DO220859,1-44,0,0,0,0
1868,DO220911,1-44,0,0,0,0
1869,DO37587,1-44,0,0,0,5
1870,DO37627,1-44,0,0,0,0
1871,DO37418,1-44,0,0,0,0
1872,DO220891,1-44,0,0,0,0
1873,DO220841,1-44,0,0,0,4
1874,DO220878,1-44,0,0,0,0
1875,DO37445,1-44,0,0,0,1
1876,DO220892,1-44,0,0,0,2
1877,DO220913,1-44,0,0,0,0
1878,DO37427,1-44,1,0,1,7
1879,DO47331,1-44,0,0,0,0
1880,DO220842,1-44,1,1,2,11
1881,DO220846,1-44,0,0,0,3
1882,DO220908,1-44,0,0,0,0
1883,DO220879,1-44,0,0,0,0
1884,DO220904,1-44,0,0,0,2
1885,DO37750,1-44,0,0,0,0
1886,DO220895,1-44,0,0,0,0
1887,DO220849,1-44,0,0,0,2
1888,DO220857,1-44,0,0,0,0
1889,DO37426,1-44,0,0,0,0
1890,DO37599,1-44,0,0,0,16
1891,DO37719,1-44,0,1,1,33
1892,DO220853,1-44,0,0,0,0
1893,DO37758,1-44,0,0,0,6
1894,DO220906,1-44,0,0,0,0
1895,DO220865,1-44,0,0,0,3
1896,DO37782,1-44,0,0,0,0
1897,DO220882,1-44,0,0,0,0
1898,DO220867,1-44,0,0,0,1
1899,DO220850,1-44,0,0,0,0
1900,DO220905,1-44,0,0,0,0
1901,DO220880,1-44,0,0,0,0
1902,DO220896,1-44,0,0,0,0
1903,DO220873,1-44,0,0,0,0
1904,DO47255,1-44,0,0,0,0
1905,DO220852,1-44,0,0,0,0
1906,DO38129,1-44,0,0,0,0
1907,DO37723,1-44,0,0,0,2
1908,DO37432,1-45,0,0,0,0
1909,DO37827,1-45,0,0,0,0
1910,DO220887,1-45,0,0,0,0
1911,DO220872,1-45,0,0,0,0
1912,DO47268,1-45,0,0,0,0
1913,DO220889,1-45,0,0,0,0
1914,DO37896,1-45,0,0,0,0
1915,DO220862,1-45,0,0,0,0
1916,DO220863,1-45,0,0,0,1
1917,DO37435,1-45,0,0,0,0
1918,DO47451,1-45,0,0,0,2
1919,DO220885,1-45,0,0,0,0
1920,DO220843,1-45,0,0,0,2
1921,DO220870,1-45,0,0,0,2
1922,DO220890,1-45,0,0,0,0
1923,DO220855,1-45,0,0,0,0
1924,DO220847,1-45,0,0,0,0
1925,DO220901,1-45,0,0,0,0
1926,DO37861,1-45,0,0,0,0
1927,DO37515,1-45,0,0,0,0
1928,DO220899,1-45,0,0,0,0
1929,DO220907,1-45,0,0,0,0
1930,DO220851,1-45,0,0,0,0
1931,DO220900,1-45,0,0,0,0
1932,DO220874,1-45,0,0,0,0
1933,DO220875,1-45,0,0,0,0
1934,DO220864,1-45,0,0,0,5
1935,DO220869,1-45,0,0,0,1
1936,DO220844,1-45,0,0,0,2
1937,DO37425,1-45,0,0,0,0
1938,DO220883,1-45,0,0,0,0
1939,DO37439,1-45,0,0,0,0
1940,DO51251,1-45,0,0,0,5
1941,DO37474,1-45,0,0,0,0
1942,DO37527,1-45,0,0,0,0
1943,DO220866,1-45,0,0,0,9
1944,DO37607,1-45,0,0,0,0
1945,DO220903,1-45,0,0,0,0
1946,DO220868,1-45,0,0,0,2
1947,DO37946,1-45,0,0,0,0
1948,DO47542,1-45,0,0,0,0
1949,DO220893,1-45,0,0,0,0
1950,DO220858,1-45,0,0,0,1
1951,DO220888,1-45,0,0,0,3
1952,DO220897,1-45,0,0,0,0
1953,DO220886,1-45,0,0,0,0
1954,DO220877,1-45,0,0,0,0
1955,DO220902,1-45,0,0,0,0
1956,DO37424,1-45,0,0,0,4
1957,DO37531,1-45,0,0,0,0
1958,DO37703,1-45,0,0,0,0
1959,DO220912,1-45,0,0,0,0
1960,DO37440,1-45,0,0,0,0
1961,DO220898,1-45,0,0,0,0
1962,DO220910,1-45,0,0,0,0
1963,DO220881,1-45,0,0,0,0
1964,DO220845,1-45,0,0,0,3
1965,DO37659,1-45,0,0,0,0
1966,DO220884,1-45,0,0,0,0
1967,DO220894,1-45,0,0,0,0
1968,DO220861,1-45,0,0,0,0
1969,DO220871,1-45,0,0,0,2
1970,DO220848,1-45,0,0,0,4
1971,DO220860,1-45,0,0,0,0
1972,DO37409,1-45,0,0,0,0
1973,DO220859,1-45,0,0,0,0
1974,DO220911,1-45,0,0,0,0
1975,DO37587,1-45,0,0,0,7
1976,DO37627,1-45,0,0,0,0
1977,DO37418,1-45,0,0,0,0
1978,DO220891,1-45,0,0,0,0
1979,DO220841,1-45,0,0,0,3
1980,DO220878,1-45,0,0,0,0
1981,DO37445,1-45,0,0,0,3
1982,DO220892,1-45,0,0,0,4
1983,DO220913,1-45,0,0,0,0
1984,DO37427,1-45,0,0,0,2
1985,DO47331,1-45,0,0,0,0
1986,DO220842,1-45,0,0,0,4
1987,DO220846,1-45,0,0,0,1
1988,DO220908,1-45,0,0,0,0
1989,DO220879,1-45,0,0,0,0
1990,DO220904,1-45,0,0,0,5
1991,DO37750,1-45,0,0,0,0
1992,DO220895,1-45,0,0,0,0
1993,DO220849,1-45,0,0,0,0
1994,DO220857,1-45,0,0,0,0
1995,DO37426,1-45,0,0,0,0
1996,DO37599,1-45,0,1,1,21
1997,DO37719,1-45,0,0,0,33
1998,DO220853,1-45,0,0,0,0
1999,DO37758,1-45,0,0,0,3
2000,DO220906,1-45,0,0,0,0
2001,DO220865,1-45,0,0,0,3
2002,DO37782,1-45,0,0,0,0
2003,DO220882,1-45,0,0,0,0
2004,DO220867,1-45,0,0,0,4
2005,DO220850,1-45,0,0,0,0
2006,DO220905,1-45,0,0,0,0
2007,DO220880,1-45,0,0,0,0
2008,DO220896,1-45,0,0,0,0
2009,DO220873,1-45,0,0,0,0
2010,DO47255,1-45,0,0,0,0
2011,DO220852,1-45,0,0,0,0
2012,DO38129,1-45,0,0,0,0
2013,DO37723,1-45,0,0,0,5
2014,DO37432,1-46,0,0,0,0
2015,DO37827,1-46,0,0,0,0
2016,DO220887,1-46,0,0,0,0
2017,DO220872,1-46,0,0,0,0
2018,DO47268,1-46,0,0,0,0
2019,DO220889,1-46,0,0,0,0
2020,DO37896,1-46,0,0,0,0
2021,DO220862,1-46,0,0,0,0
2022,DO220863,1-46,0,0,0,0
2023,DO37435,1-46,0,0,0,0
2024,DO47451,1-46,0,0,0,2
2025,DO220885,1-46,0,0,0,0
2026,DO220843,1-46,0,0,0,1
2027,DO220870,1-46,0,0,0,0
2028,DO220890,1-46,0,0,0,0
2029,DO220855,1-46,0,0,0,0
2030,DO220847,1-46,0,0,0,2
2031,DO220901,1-46,0,0,0,0
2032,DO37861,1-46,0,0,0,0
2033,DO37515,1-46,0,0,0,0
2034,DO220899,1-46,0,0,0,0
2035,DO220907,1-46,0,0,0,0
2036,DO220851,1-46,0,0,0,0
2037,DO220900,1-46,0,0,0,0
2038,DO220874,1-46,0,0,0,0
2039,DO220875,1-46,0,0,0,0
2040,DO220864,1-46,0,0,0,2
2041,DO220869,1-46,0,0,0,1
2042,DO220844,1-46,0,0,0,0
2043,DO37425,1-46,0,0,0,0
2044,DO220883,1-46,0,0,0,0
2045,DO37439,1-46,0,0,0,0
2046,DO51251,1-46,0,0,0,1
2047,DO37474,1-46,0,0,0,0
2048,DO37527,1-46,0,0,0,2
2049,DO220866,1-46,0,0,0,2
2050,DO37607,1-46,0,0,0,0
2051,DO220903,1-46,0,0,0,0
2052,DO220868,1-46,0,0,0,1
2053,DO37946,1-46,0,0,0,0
2054,DO47542,1-46,0,0,0,0
2055,DO220893,1-46,0,0,0,0
2056,DO220858,1-46,0,1,1,1
2057,DO220888,1-46,0,0,0,4
2058,DO220897,1-46,0,0,0,0
2059,DO220886,1-46,0,0,0,0
2060,DO220877,1-46,0,0,0,0
2061,DO220902,1-46,0,0,0,0
2062,DO37424,1-46,0,0,0,7
2063,DO37531,1-46,0,0,0,0
2064,DO37703,1-46,0,0,0,0
2065,DO220912,1-46,0,0,0,0
2066,DO37440,1-46,0,0,0,0
2067,DO220898,1-46,0,0,0,0
2068,DO220910,1-46,0,0,0,0
2069,DO220881,1-46,0,0,0,0
2070,DO220845,1-46,0,0,0,0
2071,DO37659,1-46,0,0,0,0
2072,DO220884,1-46,0,0,0,0
2073,DO220894,1-46,0,0,0,0
2074,DO220861,1-46,0,0,0,0
2075,DO220871,1-46,0,0,0,2
2076,DO220848,1-46,0,0,0,1
2077,DO220860,1-46,0,0,0,0
2078,DO37409,1-46,0,0,0,0
2079,DO220859,1-46,0,0,0,0
2080,DO220911,1-46,0,0,0,0
2081,DO37587,1-46,0,0,0,2
2082,DO37627,1-46,0,0,0,0
2083,DO37418,1-46,0,0,0,0
2084,DO220891,1-46,0,0,0,0
2085,DO220841,1-46,0,0,0,0
2086,DO220878,1-46,0,0,0,0
2087,DO37445,1-46,0,0,0,0
2088,DO220892,1-46,0,0,0,1
2089,DO220913,1-46,0,0,0,0
2090,DO37427,1-46,0,0,0,1
2091,DO47331,1-46,0,0,0,0
2092,DO220842,1-46,0,0,0,3
2093,DO220846,1-46,0,0,0,1
2094,DO220908,1-46,0,0,0,0
2095,DO220879,1-46,0,0,0,0
2096,DO220904,1-46,0,0,0,2
2097,DO37750,1-46,0,0,0,0
2098,DO220895,1-46,0,0,0,0
2099,DO220849,1-46,0,0,0,0
2100,DO220857,1-46,0,0,0,0
2101,DO37426,1-46,0,0,0,0
2102,DO37599,1-46,0,0,0,3
2103,DO37719,1-46,0,0,0,17
2104,DO220853,1-46,0,0,0,0
2105,DO37758,1-46,0,0,0,2
2106,DO220906,1-46,0,0,0,0
2107,DO220865,1-46,0,0,0,3
2108,DO37782,1-46,0,0,0,0
2109,DO220882,1-46,0,0,0,0
2110,DO220867,1-46,0,0,0,1
2111,DO220850,1-46,0,0,0,0
2112,DO220905,1-46,0,0,0,0
2113,DO220880,1-46,0,0,0,0
2114,DO220896,1-46,0,0,0,0
2115,DO220873,1-46,0,0,0,0
2116,DO47255,1-46,0,0,0,0
2117,DO220852,1-46,0,0,0,0
2118,DO38129,1-46,0,0,0,0
2119,DO37723,1-46,0,0,0,1
2120,DO37432,1-47,0,0,0,0
2121,DO37827,1-47,0,0,0,0
2122,DO220887,1-47,0,0,0,0
2123,DO220872,1-47,0,0,0,0
2124,DO47268,1-47,0,0,0,0
2125,DO220889,1-47,0,0,0,0
2126,DO37896,1-47,0,0,0,0
2127,DO220862,1-47,0,0,0,0
2128,DO220863,1-47,0,0,0,2
2129,DO37435,1-47,0,0,0,0
2130,DO47451,1-47,0,0,0,1
2131,DO220885,1-47,0,0,0,0
2132,DO220843,1-47,0,0,0,5
2133,DO220870,1-47,0,0,0,0
2134,DO220890,1-47,0,0,0,0
2135,DO220855,1-47,0,0,0,0
2136,DO220847,1-47,0,0,0,4
2137,DO220901,1-47,0,0,0,0
2138,DO37861,1-47,0,0,0,0
2139,DO37515,1-47,0,0,0,0
2140,DO220899,1-47,0,0,0,0
2141,DO220907,1-47,0,0,0,0
