,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
1444,DO220859,1-23,0,0,0,0
1445,DO220911,1-23,0,0,0,0
1446,DO220891,1-23,0,0,0,0
1447,DO220841,1-23,0,0,0,5
1448,DO220878,1-23,0,0,0,0
1449,DO220892,1-23,0,0,0,4
1450,DO220913,1-23,0,0,0,0
1451,DO220842,1-23,0,0,0,11
1452,DO220846,1-23,0,0,0,4
1453,DO220908,1-23,0,0,0,0
1454,DO220879,1-23,0,0,0,0
1455,DO220904,1-23,0,0,0,2
1456,DO220895,1-23,0,0,0,0
1457,DO220849,1-23,0,0,0,0
1458,DO220857,1-23,0,0,0,0
1459,DO220853,1-23,0,0,0,0
1460,DO220906,1-23,0,0,0,0
1461,DO220865,1-23,0,0,0,3
1462,DO220882,1-23,0,0,0,0
1463,DO220867,1-23,0,0,0,0
1464,DO220850,1-23,0,0,0,0
1465,DO220905,1-23,0,0,0,2
1466,DO220880,1-23,0,0,0,0
1467,DO220896,1-23,0,0,0,0
1468,DO220873,1-23,0,0,0,0
1469,DO220852,1-23,0,0,0,0
1470,DO37432,1-24,0,0,0,0
1471,DO37827,1-24,0,0,0,0
1472,DO47268,1-24,0,0,0,0
1473,DO37896,1-24,0,0,0,0
1474,DO37435,1-24,0,0,0,0
1475,DO47451,1-24,0,0,0,1
1476,DO37861,1-24,0,0,0,0
1477,DO37515,1-24,0,0,0,0
1478,DO37425,1-24,0,0,0,0
1479,DO37439,1-24,0,0,0,0
1480,DO51251,1-24,0,0,0,2
1481,DO37474,1-24,0,0,0,0
1482,DO37527,1-24,0,0,0,6
1483,DO37607,1-24,0,0,0,0
1484,DO37946,1-24,0,0,0,0
1485,DO47542,1-24,0,0,0,0
1486,DO37424,1-24,0,0,0,0
1487,DO37531,1-24,0,0,0,0
1488,DO37703,1-24,0,0,0,0
1489,DO37440,1-24,0,0,0,0
1490,DO37659,1-24,0,0,0,0
1491,DO37409,1-24,0,0,0,0
1492,DO37587,1-24,0,0,0,6
1493,DO37627,1-24,0,0,0,0
1494,DO37418,1-24,0,0,0,0
1495,DO37445,1-24,0,0,0,1
1496,DO37427,1-24,0,0,0,6
1497,DO47331,1-24,0,0,0,0
1498,DO37750,1-24,0,0,0,0
1499,DO37426,1-24,0,0,0,0
1500,DO37599,1-24,0,0,0,0
1501,DO37719,1-24,0,0,0,0
1502,DO37758,1-24,0,0,0,5
1503,DO37782,1-24,0,0,0,0
1504,DO47255,1-24,0,0,0,0
1505,DO38129,1-24,0,0,0,0
1506,DO37723,1-24,0,0,0,3
1507,DO220887,1-24,0,0,0,0
1508,DO220872,1-24,0,0,0,0
1509,DO220889,1-24,0,0,0,0
1510,DO220862,1-24,0,0,0,0
1511,DO220863,1-24,0,0,0,1
1512,DO220885,1-24,0,0,0,0
1513,DO220843,1-24,0,0,0,1
1514,DO220870,1-24,0,0,0,2
1515,DO220890,1-24,0,0,0,0
1516,DO220855,1-24,0,0,0,0
1517,DO220847,1-24,0,0,0,0
1518,DO220901,1-24,0,0,0,0
1519,DO220899,1-24,0,0,0,0
1520,DO220907,1-24,0,0,0,0
1521,DO220851,1-24,0,0,0,0
1522,DO220900,1-24,0,0,0,0
1523,DO220874,1-24,0,0,0,0
1524,DO220875,1-24,0,0,0,0
1525,DO220864,1-24,0,0,0,5
1526,DO220844,1-24,0,0,0,2
1527,DO220883,1-24,0,0,0,0
1528,DO220866,1-24,0,0,0,10
1529,DO220903,1-24,0,0,0,0
1530,DO220868,1-24,0,0,0,1
1531,DO220893,1-24,0,0,0,0
1532,DO220858,1-24,0,0,0,1
1533,DO220888,1-24,0,0,0,5
1534,DO220897,1-24,0,0,0,0
1535,DO220886,1-24,0,0,0,0
1536,DO220877,1-24,0,0,0,0
1537,DO220902,1-24,0,0,0,0
1538,DO220912,1-24,0,0,0,0
1539,DO220898,1-24,0,0,0,0
1540,DO220910,1-24,0,0,0,0
1541,DO220881,1-24,0,0,0,0
1542,DO220845,1-24,0,0,0,0
1543,DO220884,1-24,0,0,0,0
1544,DO220894,1-24,0,0,0,0
1545,DO220861,1-24,0,0,0,0
1546,DO220871,1-24,0,0,0,3
1547,DO220848,1-24,0,0,0,2
1548,DO220860,1-24,0,0,0,0
1549,DO220859,1-24,0,0,0,0
1550,DO220911,1-24,0,0,0,0
1551,DO220891,1-24,0,0,0,0
1552,DO220841,1-24,0,0,0,9
1553,DO220878,1-24,0,0,0,0
1554,DO220892,1-24,0,0,0,3
1555,DO220913,1-24,0,0,0,0
1556,DO220842,1-24,0,0,0,2
1557,DO220846,1-24,0,0,0,3
1558,DO220908,1-24,0,0,0,0
1559,DO220879,1-24,0,0,0,0
1560,DO220904,1-24,0,0,0,3
1561,DO220895,1-24,0,0,0,0
1562,DO220849,1-24,0,0,0,1
1563,DO220857,1-24,0,0,0,0
1564,DO220853,1-24,0,0,0,0
1565,DO220906,1-24,0,0,0,0
1566,DO220865,1-24,0,0,0,0
1567,DO220882,1-24,0,0,0,0
1568,DO220867,1-24,0,0,0,2
1569,DO220850,1-24,0,0,0,0
1570,DO220905,1-24,0,0,0,4
1571,DO220880,1-24,0,0,0,0
1572,DO220896,1-24,0,0,0,0
1573,DO220873,1-24,0,0,0,0
1574,DO220852,1-24,0,0,0,0
1575,DO37432,1-25,0,0,0,0
1576,DO37827,1-25,0,0,0,0
1577,DO47268,1-25,0,0,0,0
1578,DO37896,1-25,0,0,0,0
1579,DO37435,1-25,0,0,0,0
1580,DO47451,1-25,0,0,0,3
1581,DO37861,1-25,0,0,0,0
1582,DO37515,1-25,0,0,0,0
1583,DO37425,1-25,0,0,0,0
1584,DO37439,1-25,0,0,0,0
1585,DO51251,1-25,0,0,0,0
1586,DO37474,1-25,0,0,0,0
1587,DO37527,1-25,0,0,0,4
1588,DO37607,1-25,0,0,0,0
1589,DO37946,1-25,0,0,0,0
1590,DO47542,1-25,0,0,0,0
1591,DO37424,1-25,0,0,0,0
1592,DO37531,1-25,0,0,0,0
1593,DO37703,1-25,0,0,0,0
1594,DO37440,1-25,0,0,0,0
1595,DO37659,1-25,0,0,0,0
1596,DO37409,1-25,0,0,0,0
1597,DO37587,1-25,0,0,0,3
1598,DO37627,1-25,0,0,0,0
1599,DO37418,1-25,0,0,0,0
1600,DO37445,1-25,0,0,0,2
1601,DO37427,1-25,0,0,0,0
1602,DO47331,1-25,0,0,0,0
1603,DO37750,1-25,0,0,0,0
1604,DO37426,1-25,0,0,0,0
1605,DO37599,1-25,0,0,0,0
1606,DO37719,1-25,0,0,0,0
1607,DO37758,1-25,0,0,0,7
1608,DO37782,1-25,0,0,0,0
1609,DO47255,1-25,0,0,0,0
1610,DO38129,1-25,0,0,0,0
1611,DO37723,1-25,0,0,0,2
1612,DO220887,1-25,0,0,0,0
1613,DO220872,1-25,0,0,0,0
1614,DO220889,1-25,0,0,0,0
1615,DO220862,1-25,0,0,0,0
1616,DO220863,1-25,0,0,0,2
1617,DO220885,1-25,0,0,0,0
1618,DO220843,1-25,0,0,0,0
1619,DO220870,1-25,0,0,0,2
1620,DO220890,1-25,0,0,0,0
1621,DO220855,1-25,0,0,0,0
1622,DO220847,1-25,0,0,0,0
1623,DO220901,1-25,0,0,0,0
1624,DO220899,1-25,0,0,0,0
1625,DO220907,1-25,0,0,0,0
1626,DO220851,1-25,0,0,0,0
1627,DO220900,1-25,0,0,0,0
1628,DO220874,1-25,0,0,0,0
1629,DO220875,1-25,0,0,0,0
1630,DO220864,1-25,0,0,0,3
1631,DO220844,1-25,0,0,0,3
1632,DO220883,1-25,0,0,0,0
1633,DO220866,1-25,0,0,0,4
1634,DO220903,1-25,0,0,0,0
1635,DO220868,1-25,0,0,0,0
1636,DO220893,1-25,0,0,0,0
1637,DO220858,1-25,0,0,0,0
1638,DO220888,1-25,1,0,1,4
1639,DO220897,1-25,0,0,0,0
1640,DO220886,1-25,0,0,0,0
1641,DO220877,1-25,0,0,0,0
1642,DO220902,1-25,0,0,0,0
1643,DO220912,1-25,0,0,0,0
1644,DO220898,1-25,0,0,0,0
1645,DO220910,1-25,0,0,0,0
1646,DO220881,1-25,0,0,0,0
1647,DO220845,1-25,0,0,0,0
1648,DO220884,1-25,0,0,0,0
1649,DO220894,1-25,0,0,0,0
1650,DO220861,1-25,0,0,0,0
1651,DO220871,1-25,0,0,0,1
1652,DO220848,1-25,0,0,0,0
1653,DO220860,1-25,0,0,0,0
1654,DO220859,1-25,0,0,0,0
1655,DO220911,1-25,0,0,0,0
1656,DO220891,1-25,0,0,0,0
1657,DO220841,1-25,0,0,0,5
1658,DO220878,1-25,0,0,0,0
1659,DO220892,1-25,0,0,0,1
1660,DO220913,1-25,0,0,0,0
1661,DO220842,1-25,0,0,0,9
1662,DO220846,1-25,0,0,0,3
1663,DO220908,1-25,0,0,0,0
1664,DO220879,1-25,0,0,0,0
1665,DO220904,1-25,0,0,0,3
1666,DO220895,1-25,0,0,0,0
1667,DO220849,1-25,0,0,0,0
1668,DO220857,1-25,0,0,0,0
1669,DO220853,1-25,0,0,0,0
1670,DO220906,1-25,0,0,0,0
1671,DO220865,1-25,0,0,0,0
1672,DO220882,1-25,0,0,0,0
1673,DO220867,1-25,0,0,0,0
1674,DO220850,1-25,0,0,0,0
1675,DO220905,1-25,0,0,0,4
1676,DO220880,1-25,0,0,0,0
1677,DO220896,1-25,0,0,0,0
1678,DO220873,1-25,0,0,0,0
1679,DO220852,1-25,0,0,0,0
1680,DO37432,1-26,0,0,0,0
1681,DO37827,1-26,0,0,0,0
1682,DO47268,1-26,0,0,0,0
1683,DO37896,1-26,0,0,0,0
1684,DO37435,1-26,0,0,0,0
1685,DO47451,1-26,0,0,0,3
1686,DO37861,1-26,0,0,0,0
1687,DO37515,1-26,0,0,0,0
1688,DO37425,1-26,0,0,0,0
1689,DO37439,1-26,0,0,0,0
1690,DO51251,1-26,0,0,0,2
1691,DO37474,1-26,0,0,0,0
1692,DO37527,1-26,0,0,0,3
1693,DO37607,1-26,0,0,0,0
1694,DO37946,1-26,0,0,0,0
1695,DO47542,1-26,0,0,0,0
1696,DO37424,1-26,0,0,0,0
1697,DO37531,1-26,0,0,0,0
1698,DO37703,1-26,0,0,0,0
1699,DO37440,1-26,0,0,0,0
1700,DO37659,1-26,0,0,0,0
1701,DO37409,1-26,0,0,0,0
1702,DO37587,1-26,0,0,0,16
1703,DO37627,1-26,0,0,0,0
1704,DO37418,1-26,0,0,0,0
1705,DO37445,1-26,0,0,0,3
1706,DO37427,1-26,0,0,0,12
1707,DO47331,1-26,0,0,0,0
1708,DO37750,1-26,0,0,0,0
1709,DO37426,1-26,0,0,0,0
1710,DO37599,1-26,0,0,0,0
1711,DO37719,1-26,0,0,0,0
1712,DO37758,1-26,0,0,0,17
1713,DO37782,1-26,0,0,0,0
1714,DO47255,1-26,0,0,0,0
1715,DO38129,1-26,0,0,0,0
1716,DO37723,1-26,0,0,0,2
1717,DO220887,1-26,0,0,0,0
1718,DO220872,1-26,0,0,0,0
1719,DO220889,1-26,0,0,0,0
1720,DO220862,1-26,0,0,0,0
1721,DO220863,1-26,0,0,0,0
1722,DO220885,1-26,0,0,0,0
1723,DO220843,1-26,0,0,0,4
1724,DO220870,1-26,0,0,0,0
1725,DO220890,1-26,0,0,0,0
1726,DO220855,1-26,0,0,0,0
1727,DO220847,1-26,0,0,0,3
1728,DO220901,1-26,0,0,0,0
1729,DO220899,1-26,0,0,0,0
1730,DO220907,1-26,0,0,0,0
1731,DO220851,1-26,0,0,0,0
1732,DO220900,1-26,0,0,0,0
1733,DO220874,1-26,0,0,0,0
1734,DO220875,1-26,0,0,0,0
1735,DO220864,1-26,0,0,0,12
1736,DO220844,1-26,0,0,0,8
1737,DO220883,1-26,0,0,0,0
1738,DO220866,1-26,0,0,0,28
1739,DO220903,1-26,0,0,0,0
1740,DO220868,1-26,0,0,0,5
1741,DO220893,1-26,0,0,0,0
1742,DO220858,1-26,0,0,0,5
1743,DO220888,1-26,0,0,0,5
1744,DO220897,1-26,0,0,0,0
1745,DO220886,1-26,0,0,0,0
1746,DO220877,1-26,0,0,0,0
1747,DO220902,1-26,0,0,0,0
1748,DO220912,1-26,0,0,0,0
1749,DO220898,1-26,0,0,0,0
1750,DO220910,1-26,0,0,0,0
1751,DO220881,1-26,0,0,0,0
1752,DO220845,1-26,0,0,0,8
1753,DO220884,1-26,0,0,0,0
1754,DO220894,1-26,0,0,0,0
1755,DO220861,1-26,0,0,0,0
1756,DO220871,1-26,0,0,0,6
1757,DO220848,1-26,0,0,0,1
1758,DO220860,1-26,0,0,0,0
1759,DO220859,1-26,0,0,0,0
1760,DO220911,1-26,0,0,0,0
1761,DO220891,1-26,0,0,0,0
1762,DO220841,1-26,0,0,0,10
1763,DO220878,1-26,0,0,0,0
1764,DO220892,1-26,0,0,0,3
1765,DO220913,1-26,0,0,0,0
1766,DO220842,1-26,0,0,0,20
1767,DO220846,1-26,0,0,0,9
1768,DO220908,1-26,0,0,0,0
1769,DO220879,1-26,0,0,0,0
1770,DO220904,1-26,0,0,0,8
1771,DO220895,1-26,0,0,0,0
1772,DO220849,1-26,0,0,0,1
1773,DO220857,1-26,0,0,0,0
1774,DO220853,1-26,0,0,0,0
1775,DO220906,1-26,0,0,0,0
1776,DO220865,1-26,0,0,0,3
1777,DO220882,1-26,0,0,0,0
1778,DO220867,1-26,0,0,0,18
1779,DO220850,1-26,0,0,0,0
1780,DO220905,1-26,0,0,0,7
1781,DO220880,1-26,0,0,0,0
1782,DO220896,1-26,0,0,0,0
1783,DO220873,1-26,0,0,0,0
1784,DO220852,1-26,0,0,0,0
1785,DO37432,1-27,0,0,0,0
1786,DO37827,1-27,0,0,0,0
1787,DO47268,1-27,0,0,0,0
1788,DO37896,1-27,0,0,0,0
1789,DO37435,1-27,0,0,0,0
1790,DO47451,1-27,0,0,0,0
1791,DO37861,1-27,0,0,0,0
1792,DO37515,1-27,0,0,0,0
1793,DO37425,1-27,0,0,0,0
1794,DO37439,1-27,0,0,0,0
1795,DO51251,1-27,0,0,0,4
1796,DO37474,1-27,0,0,0,0
1797,DO37527,1-27,0,0,0,2
1798,DO37607,1-27,0,0,0,0
1799,DO37946,1-27,0,0,0,0
1800,DO47542,1-27,0,0,0,0
1801,DO37424,1-27,0,0,0,0
1802,DO37531,1-27,0,0,0,0
1803,DO37703,1-27,0,0,0,0
1804,DO37440,1-27,0,0,0,0
1805,DO37659,1-27,0,0,0,0
1806,DO37409,1-27,0,0,0,0
1807,DO37587,1-27,0,0,0,5
1808,DO37627,1-27,0,0,0,0
1809,DO37418,1-27,0,0,0,0
1810,DO37445,1-27,0,0,0,2
1811,DO37427,1-27,0,0,0,4
1812,DO47331,1-27,0,0,0,0
1813,DO37750,1-27,0,0,0,0
1814,DO37426,1-27,0,0,0,0
1815,DO37599,1-27,0,0,0,0
1816,DO37719,1-27,0,0,0,0
1817,DO37758,1-27,0,0,0,8
1818,DO37782,1-27,0,0,0,0
1819,DO47255,1-27,0,0,0,0
1820,DO38129,1-27,0,0,0,0
1821,DO37723,1-27,0,0,0,2
1822,DO220887,1-27,0,0,0,0
1823,DO220872,1-27,0,0,0,0
1824,DO220889,1-27,0,0,0,0
1825,DO220862,1-27,0,0,0,0
1826,DO220863,1-27,0,0,0,0
1827,DO220885,1-27,0,0,0,0
1828,DO220843,1-27,0,0,0,0
1829,DO220870,1-27,0,0,0,1
1830,DO220890,1-27,0,0,0,0
1831,DO220855,1-27,0,0,0,0
1832,DO220847,1-27,0,0,0,1
1833,DO220901,1-27,0,0,0,0
1834,DO220899,1-27,0,0,0,0
1835,DO220907,1-27,0,0,0,0
1836,DO220851,1-27,0,0,0,0
1837,DO220900,1-27,0,0,0,0
1838,DO220874,1-27,0,0,0,0
1839,DO220875,1-27,0,0,0,0
1840,DO220864,1-27,0,0,0,7
1841,DO220844,1-27,0,0,0,1
1842,DO220883,1-27,0,0,0,0
1843,DO220866,1-27,0,0,0,11
1844,DO220903,1-27,0,0,0,0
1845,DO220868,1-27,0,0,0,2
1846,DO220893,1-27,0,0,0,0
1847,DO220858,1-27,0,0,0,0
1848,DO220888,1-27,0,0,0,1
1849,DO220897,1-27,0,0,0,0
1850,DO220886,1-27,0,0,0,0
1851,DO220877,1-27,0,0,0,0
1852,DO220902,1-27,0,0,0,0
1853,DO220912,1-27,0,0,0,0
1854,DO220898,1-27,0,0,0,0
1855,DO220910,1-27,0,0,0,0
1856,DO220881,1-27,0,0,0,0
1857,DO220845,1-27,0,0,0,0
1858,DO220884,1-27,0,0,0,0
1859,DO220894,1-27,0,0,0,0
1860,DO220861,1-27,0,0,0,0
1861,DO220871,1-27,0,0,0,1
1862,DO220848,1-27,0,0,0,1
1863,DO220860,1-27,0,0,0,0
1864,DO220859,1-27,0,0,0,0
1865,DO220911,1-27,0,0,0,0
1866,DO220891,1-27,0,0,0,0
1867,DO220841,1-27,0,0,0,2
1868,DO220878,1-27,0,0,0,0
1869,DO220892,1-27,0,0,0,2
1870,DO220913,1-27,0,0,0,0
1871,DO220842,1-27,0,0,0,4
1872,DO220846,1-27,0,0,0,2
1873,DO220908,1-27,0,0,0,0
1874,DO220879,1-27,0,0,0,0
1875,DO220904,1-27,0,1,1,5
1876,DO220895,1-27,0,0,0,0
1877,DO220849,1-27,0,0,0,1
1878,DO220857,1-27,0,0,0,0
1879,DO220853,1-27,0,0,0,0
1880,DO220906,1-27,0,0,0,0
1881,DO220865,1-27,0,0,0,0
1882,DO220882,1-27,0,0,0,0
1883,DO220867,1-27,0,0,0,0
1884,DO220850,1-27,0,0,0,0
1885,DO220905,1-27,0,0,0,2
1886,DO220880,1-27,0,0,0,0
1887,DO220896,1-27,0,0,0,0
1888,DO220873,1-27,0,0,0,0
1889,DO220852,1-27,0,0,0,0
1890,DO37432,1-28,0,0,0,0
1891,DO37827,1-28,0,0,0,0
1892,DO47268,1-28,0,0,0,0
1893,DO37896,1-28,0,0,0,0
1894,DO37435,1-28,0,0,0,0
1895,DO47451,1-28,0,0,0,0
1896,DO37861,1-28,0,0,0,0
1897,DO37515,1-28,0,0,0,0
1898,DO37425,1-28,0,0,0,0
1899,DO37439,1-28,0,0,0,0
1900,DO51251,1-28,0,0,0,3
1901,DO37474,1-28,0,0,0,0
1902,DO37527,1-28,0,0,0,5
1903,DO37607,1-28,0,0,0,0
1904,DO37946,1-28,0,0,0,0
1905,DO47542,1-28,0,0,0,0
1906,DO37424,1-28,0,0,0,0
1907,DO37531,1-28,0,0,0,0
1908,DO37703,1-28,0,0,0,0
1909,DO37440,1-28,0,0,0,0
1910,DO37659,1-28,0,0,0,0
1911,DO37409,1-28,0,0,0,0
1912,DO37587,1-28,0,0,0,4
1913,DO37627,1-28,0,0,0,0
1914,DO37418,1-28,0,0,0,0
1915,DO37445,1-28,0,0,0,0
1916,DO37427,1-28,0,0,0,0
1917,DO47331,1-28,0,0,0,0
1918,DO37750,1-28,0,0,0,0
1919,DO37426,1-28,0,0,0,0
1920,DO37599,1-28,0,0,0,0
1921,DO37719,1-28,0,0,0,0
1922,DO37758,1-28,0,0,0,10
1923,DO37782,1-28,0,0,0,0
1924,DO47255,1-28,0,0,0,0
1925,DO38129,1-28,0,0,0,0
1926,DO37723,1-28,0,0,0,4
1927,DO220887,1-28,0,0,0,0
1928,DO220872,1-28,0,0,0,0
1929,DO220889,1-28,0,0,0,0
1930,DO220862,1-28,0,0,0,0
1931,DO220863,1-28,0,0,0,0
1932,DO220885,1-28,0,0,0,0
1933,DO220843,1-28,0,0,0,3
1934,DO220870,1-28,0,0,0,2
1935,DO220890,1-28,0,0,0,0
1936,DO220855,1-28,0,0,0,0
1937,DO220847,1-28,0,0,0,0
1938,DO220901,1-28,0,0,0,0
1939,DO220899,1-28,0,0,0,0
1940,DO220907,1-28,0,0,0,0
1941,DO220851,1-28,0,0,0,0
1942,DO220900,1-28,0,0,0,0
1943,DO220874,1-28,0,0,0,0
1944,DO220875,1-28,0,0,0,0
1945,DO220864,1-28,0,0,0,7
1946,DO220844,1-28,0,0,0,1
1947,DO220883,1-28,0,0,0,0
1948,DO220866,1-28,0,0,0,10
1949,DO220903,1-28,0,0,0,0
1950,DO220868,1-28,0,0,0,3
1951,DO220893,1-28,0,0,0,0
1952,DO220858,1-28,0,0,0,0
1953,DO220888,1-28,0,0,0,2
1954,DO220897,1-28,0,0,0,0
1955,DO220886,1-28,0,0,0,0
1956,DO220877,1-28,0,0,0,0
1957,DO220902,1-28,0,0,0,0
1958,DO220912,1-28,0,0,0,0
1959,DO220898,1-28,0,0,0,0
1960,DO220910,1-28,0,0,0,0
1961,DO220881,1-28,0,0,0,0
1962,DO220845,1-28,0,0,0,1
1963,DO220884,1-28,0,0,0,0
1964,DO220894,1-28,0,0,0,0
1965,DO220861,1-28,0,0,0,0
1966,DO220871,1-28,0,0,0,3
1967,DO220848,1-28,0,0,0,0
1968,DO220860,1-28,0,0,0,0
1969,DO220859,1-28,0,0,0,0
1970,DO220911,1-28,0,0,0,0
1971,DO220891,1-28,0,0,0,0
1972,DO220841,1-28,0,0,0,1
1973,DO220878,1-28,0,0,0,0
1974,DO220892,1-28,0,0,0,1
1975,DO220913,1-28,0,0,0,0
1976,DO220842,1-28,0,0,0,14
1977,DO220846,1-28,0,0,0,2
1978,DO220908,1-28,0,0,0,0
1979,DO220879,1-28,0,0,0,0
1980,DO220904,1-28,0,0,0,13
1981,DO220895,1-28,0,0,0,0
1982,DO220849,1-28,0,0,0,1
1983,DO220857,1-28,0,0,0,0
1984,DO220853,1-28,0,0,0,0
1985,DO220906,1-28,0,0,0,0
1986,DO220865,1-28,0,0,0,2
1987,DO220882,1-28,0,0,0,0
1988,DO220867,1-28,0,0,0,1
1989,DO220850,1-28,0,0,0,0
1990,DO220905,1-28,0,0,0,7
1991,DO220880,1-28,0,0,0,0
1992,DO220896,1-28,0,0,0,0
1993,DO220873,1-28,0,0,0,0
1994,DO220852,1-28,0,0,0,0
1995,DO37432,1-29,0,0,0,0
1996,DO37827,1-29,0,0,0,0
1997,DO47268,1-29,0,0,0,0
1998,DO37896,1-29,0,0,0,0
1999,DO37435,1-29,0,0,0,0
2000,DO47451,1-29,0,0,0,0
2001,DO37861,1-29,0,0,0,0
2002,DO37515,1-29,0,0,0,0
2003,DO37425,1-29,0,0,0,0
2004,DO37439,1-29,0,0,0,0
2005,DO51251,1-29,0,0,0,1
2006,DO37474,1-29,0,0,0,0
2007,DO37527,1-29,0,0,0,1
2008,DO37607,1-29,0,0,0,0
2009,DO37946,1-29,0,0,0,0
2010,DO47542,1-29,0,0,0,0
2011,DO37424,1-29,0,0,0,0
2012,DO37531,1-29,0,0,0,0
2013,DO37703,1-29,0,0,0,0
2014,DO37440,1-29,0,0,0,0
2015,DO37659,1-29,0,0,0,0
2016,DO37409,1-29,0,0,0,0
2017,DO37587,1-29,0,0,0,1
2018,DO37627,1-29,0,0,0,0
2019,DO37418,1-29,0,0,0,0
2020,DO37445,1-29,0,0,0,6
2021,DO37427,1-29,0,0,0,1
2022,DO47331,1-29,0,0,0,0
2023,DO37750,1-29,0,0,0,0
2024,DO37426,1-29,0,0,0,0
2025,DO37599,1-29,0,0,0,0
2026,DO37719,1-29,0,0,0,0
2027,DO37758,1-29,0,0,0,7
2028,DO37782,1-29,0,0,0,0
2029,DO47255,1-29,0,0,0,0
2030,DO38129,1-29,0,0,0,0
2031,DO37723,1-29,0,0,0,2
2032,DO220887,1-29,0,0,0,0
2033,DO220872,1-29,0,0,0,0
2034,DO220889,1-29,0,0,0,0
2035,DO220862,1-29,0,0,0,0
2036,DO220863,1-29,0,0,0,3
2037,DO220885,1-29,0,0,0,0
2038,DO220843,1-29,0,0,0,3
2039,DO220870,1-29,0,0,0,0
2040,DO220890,1-29,0,0,0,0
2041,DO220855,1-29,0,0,0,0
2042,DO220847,1-29,0,0,0,1
2043,DO220901,1-29,0,0,0,0
2044,DO220899,1-29,0,0,0,0
2045,DO220907,1-29,0,0,0,0
2046,DO220851,1-29,0,0,0,0
2047,DO220900,1-29,0,0,0,0
2048,DO220874,1-29,0,0,0,0
2049,DO220875,1-29,0,0,0,0
2050,DO220864,1-29,0,0,0,6
2051,DO220844,1-29,0,0,0,1
2052,DO220883,1-29,0,0,0,0
2053,DO220866,1-29,0,0,0,8
2054,DO220903,1-29,0,0,0,0
2055,DO220868,1-29,0,0,0,1
2056,DO220893,1-29,0,0,0,0
2057,DO220858,1-29,0,0,0,2
2058,DO220888,1-29,0,0,0,3
2059,DO220897,1-29,0,0,0,0
2060,DO220886,1-29,0,0,0,0
2061,DO220877,1-29,0,0,0,0
2062,DO220902,1-29,0,0,0,0
2063,DO220912,1-29,0,0,0,0
2064,DO220898,1-29,0,0,0,0
2065,DO220910,1-29,0,0,0,0
2066,DO220881,1-29,0,0,0,0
2067,DO220845,1-29,0,0,0,0
2068,DO220884,1-29,0,0,0,0
2069,DO220894,1-29,0,0,0,0
2070,DO220861,1-29,0,0,0,0
2071,DO220871,1-29,0,0,0,1
2072,DO220848,1-29,0,0,0,0
2073,DO220860,1-29,0,0,0,0
2074,DO220859,1-29,0,0,0,0
2075,DO220911,1-29,0,0,0,0
2076,DO220891,1-29,0,0,0,0
2077,DO220841,1-29,0,0,0,2
2078,DO220878,1-29,0,0,0,0
2079,DO220892,1-29,0,0,0,5
2080,DO220913,1-29,0,0,0,0
2081,DO220842,1-29,0,0,0,4
2082,DO220846,1-29,0,0,0,1
2083,DO220908,1-29,0,0,0,0
2084,DO220879,1-29,0,0,0,0
2085,DO220904,1-29,0,0,0,4
2086,DO220895,1-29,0,0,0,0
2087,DO220849,1-29,0,0,0,0
2088,DO220857,1-29,0,0,0,0
2089,DO220853,1-29,0,0,0,0
2090,DO220906,1-29,0,0,0,0
2091,DO220865,1-29,0,0,0,3
2092,DO220882,1-29,0,0,0,0
2093,DO220867,1-29,0,0,0,0
2094,DO220850,1-29,0,0,0,0
2095,DO220905,1-29,0,0,0,2
2096,DO220880,1-29,0,0,0,0
2097,DO220896,1-29,0,0,0,0
2098,DO220873,1-29,0,0,0,0
2099,DO220852,1-29,0,0,0,0
2100,DO37432,1-30,0,0,0,0
2101,DO37827,1-30,0,0,0,0
2102,DO47268,1-30,0,0,0,0
2103,DO37896,1-30,0,0,0,0
2104,DO37435,1-30,0,0,0,0
2105,DO47451,1-30,0,0,0,0
2106,DO37861,1-30,0,0,0,0
2107,DO37515,1-30,0,0,0,0
2108,DO37425,1-30,0,0,0,0
2109,DO37439,1-30,0,0,0,0
2110,DO51251,1-30,0,0,0,1
2111,DO37474,1-30,0,0,0,0
2112,DO37527,1-30,0,0,0,0
2113,DO37607,1-30,0,0,0,0
2114,DO37946,1-30,0,0,0,0
2115,DO47542,1-30,0,0,0,0
2116,DO37424,1-30,0,0,0,0
2117,DO37531,1-30,0,0,0,0
2118,DO37703,1-30,0,0,0,0
2119,DO37440,1-30,0,0,0,0
2120,DO37659,1-30,0,0,0,0
2121,DO37409,1-30,0,0,0,0
2122,DO37587,1-30,0,0,0,2
2123,DO37627,1-30,0,0,0,0
2124,DO37418,1-30,0,0,0,0
2125,DO37445,1-30,0,0,0,1
2126,DO37427,1-30,0,0,0,2
2127,DO47331,1-30,0,0,0,0
2128,DO37750,1-30,0,0,0,0
2129,DO37426,1-30,0,0,0,0
2130,DO37599,1-30,0,0,0,0
2131,DO37719,1-30,0,0,0,0
2132,DO37758,1-30,0,0,0,9
2133,DO37782,1-30,0,0,0,0
2134,DO47255,1-30,0,0,0,0
2135,DO38129,1-30,0,0,0,0
2136,DO37723,1-30,0,0,0,2
2137,DO220887,1-30,0,0,0,0
2138,DO220872,1-30,0,0,0,0
2139,DO220889,1-30,0,0,0,0
2140,DO220862,1-30,0,0,0,0
2141,DO220863,1-30,0,0,0,2
