,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
1444,DO46568,1-83,0,0,0,4
1445,DO46354,1-83,0,0,0,5
1446,DO31150,1-83,0,0,0,4
1447,DO29760,1-83,0,0,0,7
1448,DO46561,1-83,0,0,0,3
1449,DO32237,1-83,0,0,0,0
1450,DO46346,1-83,0,0,0,6
1451,DO46498,1-83,0,0,0,10
1452,DO46380,1-83,0,0,0,4
1453,DO46374,1-83,0,0,0,5
1454,DO29308,1-83,0,0,0,6
1455,DO31769,1-83,0,0,0,3
1456,DO46408,1-83,0,0,0,3
1457,DO28962,1-83,0,0,0,2
1458,DO46560,1-83,0,0,0,0
1459,DO46376,1-83,0,0,0,4
1460,DO32420,1-83,0,0,0,0
1461,DO46358,1-83,0,0,0,6
1462,DO46356,1-83,0,0,0,3
1463,DO46398,1-83,0,0,0,2
1464,DO46333,1-83,0,0,0,7
1465,DO46420,1-83,0,0,0,4
1466,DO46331,1-83,0,0,0,6
1467,DO31869,1-83,0,0,0,6
1468,DO46334,1-83,0,0,0,2
1469,DO29146,1-83,0,0,0,9
1470,DO30340,1-83,0,0,0,3
1471,DO29850,1-83,0,0,0,2
1472,DO28273,1-83,0,0,0,3
1473,DO46352,1-83,0,0,0,6
1474,DO46542,1-83,0,0,0,4
1475,DO46602,1-83,0,0,0,3
1476,DO28233,1-83,0,0,0,2
1477,DO46412,1-83,0,0,0,2
1478,DO30060,1-83,0,0,0,4
1479,DO46360,1-83,0,0,0,9
1480,DO28289,1-83,0,0,0,1
1481,DO32596,1-83,0,0,0,2
1482,DO46384,1-83,0,0,0,0
1483,DO46556,1-83,0,0,0,8
1484,DO31729,1-83,0,0,0,8
1485,DO31420,1-83,0,0,0,6
1486,DO46342,1-83,0,0,0,5
1487,DO46327,1-83,0,0,0,1
1488,DO46400,1-83,0,0,0,8
1489,DO46588,1-83,0,0,0,6
1490,DO29940,1-83,0,0,0,5
1491,DO46386,1-83,0,0,0,3
1492,DO46364,1-83,0,0,0,5
1493,DO46338,1-83,0,0,0,3
1494,DO46591,1-83,0,0,0,14
1495,DO46488,1-83,0,0,0,4
1496,DO30750,1-83,0,0,0,7
1497,DO46551,1-83,0,0,0,2
1498,DO28763,1-83,0,0,0,0
1499,DO46378,1-83,0,0,0,4
1500,DO28119,1-83,0,0,0,6
1501,DO46362,1-83,0,0,0,4
1502,DO46390,1-83,0,0,0,3
1503,DO46392,1-83,0,0,0,1
1504,DO46350,1-83,0,0,0,4
1505,DO46394,1-83,0,0,0,9
1506,DO28053,1-83,0,0,0,8
1507,DO46424,1-83,0,0,0,0
1508,DO46493,1-83,0,0,0,3
1509,DO46593,1-83,0,0,0,5
1510,DO46586,1-83,0,0,0,2
1511,DO46328,1-83,0,0,0,3
1512,DO46330,1-83,0,0,0,7
1513,DO46336,1-83,0,0,0,3
1514,DO46366,1-83,0,0,0,1
1515,DO28412,1-83,0,0,0,6
1516,DO46340,1-83,0,0,0,3
1517,DO46329,1-83,0,0,0,6
1518,DO46571,1-83,0,0,0,4
1519,DO46448,1-83,0,0,0,9
1520,DO46611,1-83,0,0,0,2
1521,DO46325,1-83,0,0,0,6
1522,DO46503,1-83,0,0,0,9
1523,DO46368,1-83,0,0,0,7
1524,DO30090,1-83,0,0,0,5
1525,DO28521,1-83,0,0,0,2
1526,DO46416,1-84,0,0,0,10
1527,DO46581,1-84,0,0,0,6
1528,DO28952,1-84,0,0,0,1
1529,DO46606,1-84,0,0,0,2
1530,DO27978,1-84,0,0,0,0
1531,DO46372,1-84,0,0,0,9
1532,DO46597,1-84,0,0,0,4
1533,DO32391,1-84,0,0,0,3
1534,DO46382,1-84,0,0,0,7
1535,DO29398,1-84,0,0,0,6
1536,DO28004,1-84,0,0,0,0
1537,DO31551,1-84,0,0,0,1
1538,DO46566,1-84,0,0,0,1
1539,DO28823,1-84,0,0,0,3
1540,DO29980,1-84,0,0,0,2
1541,DO32646,1-84,0,0,0,3
1542,DO28093,1-84,0,0,0,5
1543,DO46402,1-84,0,0,0,11
1544,DO46370,1-84,0,0,0,6
1545,DO46388,1-84,0,0,0,6
1546,DO46344,1-84,0,0,0,1
1547,DO28089,1-84,0,0,0,2
1548,DO30550,1-84,0,0,0,8
1549,DO30220,1-84,0,0,0,5
1550,DO30970,1-84,0,0,0,6
1551,DO28024,1-84,0,0,0,5
1552,DO46576,1-84,0,0,0,10
1553,DO46568,1-84,0,0,0,2
1554,DO46354,1-84,0,0,0,2
1555,DO31150,1-84,0,0,0,1
1556,DO29760,1-84,0,0,0,5
1557,DO46561,1-84,0,0,0,2
1558,DO32237,1-84,0,0,0,3
1559,DO46346,1-84,0,0,0,3
1560,DO46498,1-84,0,0,0,14
1561,DO46380,1-84,0,0,0,3
1562,DO46374,1-84,0,0,0,6
1563,DO29308,1-84,0,0,0,9
1564,DO31769,1-84,0,0,0,7
1565,DO46408,1-84,0,0,0,3
1566,DO28962,1-84,0,0,0,5
1567,DO46560,1-84,0,0,0,2
1568,DO46376,1-84,0,0,0,8
1569,DO32420,1-84,0,0,0,2
1570,DO46358,1-84,0,0,0,1
1571,DO46356,1-84,0,0,0,5
1572,DO46398,1-84,0,0,0,8
1573,DO46333,1-84,0,0,0,4
1574,DO46420,1-84,0,0,0,7
1575,DO46331,1-84,0,0,0,6
1576,DO31869,1-84,0,0,0,9
1577,DO46334,1-84,0,0,0,2
1578,DO29146,1-84,0,0,0,12
1579,DO30340,1-84,0,0,0,1
1580,DO29850,1-84,0,0,0,11
1581,DO28273,1-84,0,0,0,3
1582,DO46352,1-84,0,0,0,6
1583,DO46542,1-84,0,0,0,8
1584,DO46602,1-84,0,0,0,3
1585,DO28233,1-84,0,0,0,0
1586,DO46412,1-84,0,0,0,7
1587,DO30060,1-84,0,0,0,6
1588,DO46360,1-84,0,0,0,9
1589,DO28289,1-84,0,0,0,4
1590,DO32596,1-84,0,0,0,6
1591,DO46384,1-84,0,0,0,3
1592,DO46556,1-84,0,0,0,7
1593,DO31729,1-84,0,0,0,5
1594,DO31420,1-84,0,0,0,5
1595,DO46342,1-84,0,0,0,18
1596,DO46327,1-84,0,0,0,7
1597,DO46400,1-84,0,0,0,6
1598,DO46588,1-84,0,0,0,4
1599,DO29940,1-84,0,0,0,2
1600,DO46386,1-84,0,0,0,2
1601,DO46364,1-84,0,0,0,3
1602,DO46338,1-84,0,0,0,2
1603,DO46591,1-84,0,0,0,20
1604,DO46488,1-84,0,0,0,4
1605,DO30750,1-84,0,0,0,6
1606,DO46551,1-84,0,0,0,6
1607,DO28763,1-84,0,0,0,2
1608,DO46378,1-84,0,0,0,6
1609,DO28119,1-84,0,0,0,6
1610,DO46362,1-84,0,0,0,6
1611,DO46390,1-84,0,0,0,5
1612,DO46392,1-84,0,0,0,2
1613,DO46350,1-84,0,0,0,5
1614,DO46394,1-84,0,0,0,8
1615,DO28053,1-84,0,0,0,4
1616,DO46424,1-84,0,0,0,0
1617,DO46493,1-84,0,0,0,3
1618,DO46593,1-84,0,0,0,3
1619,DO46586,1-84,0,0,0,3
1620,DO46328,1-84,0,0,0,2
1621,DO46330,1-84,0,0,0,7
1622,DO46336,1-84,0,0,0,2
1623,DO46366,1-84,0,0,0,6
1624,DO28412,1-84,0,0,0,1
1625,DO46340,1-84,0,0,0,2
1626,DO46329,1-84,0,0,0,4
1627,DO46571,1-84,0,0,0,7
1628,DO46448,1-84,0,0,0,8
1629,DO46611,1-84,0,0,0,5
1630,DO46325,1-84,0,0,0,5
1631,DO46503,1-84,0,0,0,19
1632,DO46368,1-84,0,0,0,2
1633,DO30090,1-84,0,0,0,3
1634,DO28521,1-84,0,0,0,2
1635,DO46416,1-85,0,0,0,18
1636,DO46581,1-85,0,0,0,4
1637,DO28952,1-85,0,0,0,3
1638,DO46606,1-85,0,0,0,8
1639,DO27978,1-85,0,0,0,2
1640,DO46372,1-85,0,0,0,7
1641,DO46597,1-85,0,0,0,6
1642,DO32391,1-85,0,0,0,3
1643,DO46382,1-85,0,0,0,7
1644,DO29398,1-85,0,0,0,6
1645,DO28004,1-85,0,0,0,2
1646,DO31551,1-85,0,0,0,9
1647,DO46566,1-85,0,0,0,4
1648,DO28823,1-85,0,0,0,3
1649,DO29980,1-85,0,0,0,1
1650,DO32646,1-85,0,0,0,3
1651,DO28093,1-85,0,0,0,2
1652,DO46402,1-85,0,0,0,6
1653,DO46370,1-85,0,0,0,10
1654,DO46388,1-85,0,0,0,1
1655,DO46344,1-85,0,0,0,2
1656,DO28089,1-85,0,0,0,5
1657,DO30550,1-85,0,0,0,8
1658,DO30220,1-85,0,0,0,5
1659,DO30970,1-85,0,0,0,8
1660,DO28024,1-85,0,0,0,4
1661,DO46576,1-85,0,0,0,6
1662,DO46568,1-85,0,0,0,14
1663,DO46354,1-85,0,0,0,7
1664,DO31150,1-85,0,0,0,6
1665,DO29760,1-85,0,0,0,8
1666,DO46561,1-85,0,0,0,3
1667,DO32237,1-85,0,0,0,0
1668,DO46346,1-85,0,0,0,5
1669,DO46498,1-85,0,0,0,5
1670,DO46380,1-85,0,0,0,4
1671,DO46374,1-85,0,0,0,6
1672,DO29308,1-85,0,0,0,4
1673,DO31769,1-85,0,0,0,3
1674,DO46408,1-85,0,0,0,4
1675,DO28962,1-85,0,0,0,5
1676,DO46560,1-85,0,0,0,3
1677,DO46376,1-85,0,0,0,5
1678,DO32420,1-85,0,0,0,3
1679,DO46358,1-85,0,0,0,10
1680,DO46356,1-85,0,0,0,4
1681,DO46398,1-85,0,0,0,9
1682,DO46333,1-85,0,0,0,6
1683,DO46420,1-85,0,0,0,5
1684,DO46331,1-85,0,0,0,6
1685,DO31869,1-85,0,0,0,7
1686,DO46334,1-85,0,0,0,3
1687,DO29146,1-85,0,0,0,14
1688,DO30340,1-85,0,0,0,5
1689,DO29850,1-85,0,0,0,10
1690,DO28273,1-85,0,0,0,3
1691,DO46352,1-85,0,0,0,9
1692,DO46542,1-85,0,0,0,6
1693,DO46602,1-85,0,0,0,5
1694,DO28233,1-85,0,0,0,2
1695,DO46412,1-85,0,0,0,6
1696,DO30060,1-85,0,0,0,6
1697,DO46360,1-85,0,0,0,4
1698,DO28289,1-85,0,0,0,3
1699,DO32596,1-85,0,0,0,9
1700,DO46384,1-85,0,0,0,2
1701,DO46556,1-85,0,0,0,15
1702,DO31729,1-85,0,0,0,6
1703,DO31420,1-85,0,0,0,1
1704,DO46342,1-85,0,0,0,12
1705,DO46327,1-85,0,0,0,2
1706,DO46400,1-85,0,0,0,8
1707,DO46588,1-85,0,0,0,3
1708,DO29940,1-85,0,0,0,2
1709,DO46386,1-85,0,0,0,2
1710,DO46364,1-85,0,0,0,0
1711,DO46338,1-85,0,0,0,8
1712,DO46591,1-85,0,0,0,10
1713,DO46488,1-85,0,0,0,5
1714,DO30750,1-85,0,0,0,9
1715,DO46551,1-85,0,0,0,3
1716,DO28763,1-85,0,0,0,2
1717,DO46378,1-85,0,0,0,6
1718,DO28119,1-85,0,0,0,12
1719,DO46362,1-85,0,0,0,3
1720,DO46390,1-85,0,0,0,7
1721,DO46392,1-85,0,0,0,1
1722,DO46350,1-85,0,0,0,3
1723,DO46394,1-85,0,0,0,5
1724,DO28053,1-85,0,0,0,10
1725,DO46424,1-85,0,0,0,0
1726,DO46493,1-85,0,0,0,6
1727,DO46593,1-85,0,0,0,6
1728,DO46586,1-85,0,0,0,1
1729,DO46328,1-85,0,0,0,6
1730,DO46330,1-85,0,0,0,14
1731,DO46336,1-85,0,0,0,6
1732,DO46366,1-85,0,0,0,5
1733,DO28412,1-85,0,0,0,3
1734,DO46340,1-85,0,0,0,7
1735,DO46329,1-85,0,0,0,2
1736,DO46571,1-85,0,0,0,3
1737,DO46448,1-85,0,0,0,5
1738,DO46611,1-85,0,0,0,3
1739,DO46325,1-85,0,0,0,3
1740,DO46503,1-85,0,0,0,7
1741,DO46368,1-85,0,0,0,9
1742,DO30090,1-85,0,0,0,7
1743,DO28521,1-85,0,0,0,0
1744,DO46416,1-86,0,0,0,12
1745,DO46581,1-86,0,0,0,0
1746,DO28952,1-86,0,0,0,4
1747,DO46606,1-86,0,0,0,2
1748,DO27978,1-86,0,0,0,1
1749,DO46372,1-86,0,0,0,5
1750,DO46597,1-86,0,0,0,3
1751,DO32391,1-86,0,0,0,0
1752,DO46382,1-86,0,0,0,5
1753,DO29398,1-86,0,0,0,5
1754,DO28004,1-86,0,0,0,1
1755,DO31551,1-86,0,0,0,3
1756,DO46566,1-86,0,0,0,2
1757,DO28823,1-86,0,0,0,0
1758,DO29980,1-86,0,0,0,1
1759,DO32646,1-86,0,0,0,0
1760,DO28093,1-86,0,0,0,2
1761,DO46402,1-86,0,0,0,4
1762,DO46370,1-86,0,0,0,5
1763,DO46388,1-86,0,0,0,1
1764,DO46344,1-86,0,0,0,1
1765,DO28089,1-86,0,0,0,0
1766,DO30550,1-86,0,0,0,4
1767,DO30220,1-86,0,0,0,6
1768,DO30970,1-86,0,0,0,4
1769,DO28024,1-86,0,0,0,5
1770,DO46576,1-86,0,0,0,5
1771,DO46568,1-86,0,0,0,3
1772,DO46354,1-86,0,0,0,3
1773,DO31150,1-86,0,0,0,7
1774,DO29760,1-86,0,0,0,3
1775,DO46561,1-86,0,0,0,0
1776,DO32237,1-86,0,0,0,0
1777,DO46346,1-86,0,0,0,5
1778,DO46498,1-86,0,0,0,4
1779,DO46380,1-86,0,0,0,1
1780,DO46374,1-86,0,0,0,4
1781,DO29308,1-86,0,0,0,1
1782,DO31769,1-86,0,0,0,1
1783,DO46408,1-86,0,0,0,2
1784,DO28962,1-86,0,0,0,0
1785,DO46560,1-86,0,1,1,2
1786,DO46376,1-86,0,0,0,1
1787,DO32420,1-86,0,0,0,1
1788,DO46358,1-86,0,0,0,3
1789,DO46356,1-86,0,0,0,6
1790,DO46398,1-86,0,0,0,2
1791,DO46333,1-86,0,0,0,7
1792,DO46420,1-86,0,0,0,2
1793,DO46331,1-86,0,0,0,3
1794,DO31869,1-86,0,0,0,4
1795,DO46334,1-86,0,0,0,2
1796,DO29146,1-86,0,0,0,6
1797,DO30340,1-86,0,0,0,1
1798,DO29850,1-86,0,0,0,2
1799,DO28273,1-86,0,0,0,1
1800,DO46352,1-86,0,0,0,3
1801,DO46542,1-86,0,0,0,1
1802,DO46602,1-86,0,0,0,0
1803,DO28233,1-86,0,0,0,2
1804,DO46412,1-86,0,0,0,6
1805,DO30060,1-86,0,0,0,3
1806,DO46360,1-86,0,0,0,0
1807,DO28289,1-86,0,0,0,1
1808,DO32596,1-86,0,0,0,4
1809,DO46384,1-86,0,0,0,1
1810,DO46556,1-86,0,0,0,4
1811,DO31729,1-86,0,0,0,3
1812,DO31420,1-86,0,0,0,3
1813,DO46342,1-86,0,0,0,3
1814,DO46327,1-86,0,0,0,2
1815,DO46400,1-86,0,0,0,4
1816,DO46588,1-86,0,0,0,3
1817,DO29940,1-86,0,0,0,2
1818,DO46386,1-86,0,0,0,2
1819,DO46364,1-86,0,0,0,0
1820,DO46338,1-86,0,0,0,1
1821,DO46591,1-86,0,0,0,11
1822,DO46488,1-86,0,0,0,2
1823,DO30750,1-86,0,0,0,1
1824,DO46551,1-86,0,0,0,1
1825,DO28763,1-86,0,0,0,1
1826,DO46378,1-86,0,0,0,2
1827,DO28119,1-86,0,0,0,2
1828,DO46362,1-86,0,0,0,0
1829,DO46390,1-86,0,0,0,1
1830,DO46392,1-86,0,0,0,0
1831,DO46350,1-86,0,0,0,1
1832,DO46394,1-86,0,0,0,2
1833,DO28053,1-86,0,0,0,2
1834,DO46424,1-86,0,0,0,0
1835,DO46493,1-86,0,0,0,3
1836,DO46593,1-86,0,0,0,4
1837,DO46586,1-86,0,0,0,1
1838,DO46328,1-86,0,0,0,3
1839,DO46330,1-86,0,0,0,5
1840,DO46336,1-86,0,0,0,2
1841,DO46366,1-86,0,0,0,3
1842,DO28412,1-86,0,0,0,0
1843,DO46340,1-86,0,0,0,2
1844,DO46329,1-86,0,0,0,1
1845,DO46571,1-86,0,0,0,2
1846,DO46448,1-86,0,0,0,2
1847,DO46611,1-86,0,0,0,3
1848,DO46325,1-86,0,0,0,3
1849,DO46503,1-86,0,0,0,4
1850,DO46368,1-86,0,0,0,1
1851,DO30090,1-86,0,0,0,1
1852,DO28521,1-86,0,0,0,0
1853,DO46416,1-87,0,2,2,12
1854,DO46581,1-87,0,0,0,2
1855,DO28952,1-87,0,0,0,1
1856,DO46606,1-87,0,0,0,1
1857,DO27978,1-87,0,0,0,0
1858,DO46372,1-87,0,0,0,10
1859,DO46597,1-87,0,0,0,4
1860,DO32391,1-87,0,0,0,2
1861,DO46382,1-87,0,0,0,5
1862,DO29398,1-87,0,0,0,4
1863,DO28004,1-87,0,0,0,5
1864,DO31551,1-87,0,0,0,3
1865,DO46566,1-87,0,0,0,4
1866,DO28823,1-87,0,0,0,5
1867,DO29980,1-87,0,0,0,4
1868,DO32646,1-87,0,0,0,1
1869,DO28093,1-87,0,0,0,5
1870,DO46402,1-87,0,0,0,4
1871,DO46370,1-87,0,1,1,4
1872,DO46388,1-87,0,0,0,6
1873,DO46344,1-87,0,0,0,5
1874,DO28089,1-87,0,0,0,4
1875,DO30550,1-87,0,0,0,1
1876,DO30220,1-87,0,0,0,5
1877,DO30970,1-87,0,0,0,6
1878,DO28024,1-87,0,0,0,1
1879,DO46576,1-87,0,0,0,3
1880,DO46568,1-87,0,0,0,2
1881,DO46354,1-87,0,0,0,5
1882,DO31150,1-87,0,0,0,4
1883,DO29760,1-87,0,0,0,3
1884,DO46561,1-87,0,0,0,2
1885,DO32237,1-87,0,0,0,1
1886,DO46346,1-87,0,1,1,5
1887,DO46498,1-87,0,0,0,2
1888,DO46380,1-87,0,0,0,5
1889,DO46374,1-87,0,0,0,5
1890,DO29308,1-87,0,0,0,4
1891,DO31769,1-87,0,0,0,1
1892,DO46408,1-87,0,0,0,4
1893,DO28962,1-87,0,0,0,2
1894,DO46560,1-87,0,0,0,6
1895,DO46376,1-87,0,0,0,8
1896,DO32420,1-87,0,0,0,3
1897,DO46358,1-87,0,0,0,9
1898,DO46356,1-87,0,0,0,9
1899,DO46398,1-87,0,0,0,3
1900,DO46333,1-87,0,0,0,7
1901,DO46420,1-87,0,0,0,5
1902,DO46331,1-87,0,0,0,3
1903,DO31869,1-87,0,0,0,6
1904,DO46334,1-87,0,0,0,2
1905,DO29146,1-87,1,0,1,6
1906,DO30340,1-87,0,0,0,3
1907,DO29850,1-87,0,0,0,7
1908,DO28273,1-87,0,0,0,5
1909,DO46352,1-87,0,0,0,5
1910,DO46542,1-87,0,0,0,10
1911,DO46602,1-87,0,0,0,5
1912,DO28233,1-87,0,0,0,4
1913,DO46412,1-87,0,0,0,7
1914,DO30060,1-87,0,0,0,1
1915,DO46360,1-87,0,0,0,9
1916,DO28289,1-87,0,0,0,0
1917,DO32596,1-87,0,0,0,6
1918,DO46384,1-87,0,0,0,3
1919,DO46556,1-87,0,0,0,5
1920,DO31729,1-87,0,0,0,5
1921,DO31420,1-87,0,0,0,2
1922,DO46342,1-87,0,0,0,8
1923,DO46327,1-87,0,0,0,3
1924,DO46400,1-87,0,0,0,3
1925,DO46588,1-87,0,0,0,0
1926,DO29940,1-87,0,0,0,1
1927,DO46386,1-87,0,1,1,6
1928,DO46364,1-87,0,0,0,0
1929,DO46338,1-87,0,0,0,4
1930,DO46591,1-87,0,0,0,15
1931,DO46488,1-87,0,0,0,4
1932,DO30750,1-87,0,0,0,2
1933,DO46551,1-87,0,0,0,0
1934,DO28763,1-87,0,0,0,2
1935,DO46378,1-87,0,0,0,19
1936,DO28119,1-87,0,0,0,3
1937,DO46362,1-87,0,0,0,2
1938,DO46390,1-87,0,0,0,7
1939,DO46392,1-87,0,0,0,3
1940,DO46350,1-87,0,0,0,0
1941,DO46394,1-87,0,0,0,3
1942,DO28053,1-87,0,0,0,5
1943,DO46424,1-87,0,0,0,0
1944,DO46493,1-87,0,0,0,5
1945,DO46593,1-87,0,0,0,2
1946,DO46586,1-87,0,0,0,2
1947,DO46328,1-87,0,0,0,3
1948,DO46330,1-87,0,0,0,8
1949,DO46336,1-87,0,0,0,2
1950,DO46366,1-87,0,1,1,11
1951,DO28412,1-87,0,0,0,2
1952,DO46340,1-87,0,0,0,6
1953,DO46329,1-87,0,0,0,2
1954,DO46571,1-87,0,0,0,12
1955,DO46448,1-87,0,0,0,10
1956,DO46611,1-87,0,0,0,5
1957,DO46325,1-87,0,0,0,5
1958,DO46503,1-87,0,0,0,9
1959,DO46368,1-87,0,0,0,7
1960,DO30090,1-87,0,0,0,12
1961,DO28521,1-87,0,0,0,1
1962,DO46416,1-88,0,0,0,17
1963,DO46581,1-88,0,0,0,7
1964,DO28952,1-88,0,0,0,4
1965,DO46606,1-88,0,0,0,6
1966,DO27978,1-88,0,0,0,0
1967,DO46372,1-88,0,0,0,11
1968,DO46597,1-88,0,0,0,9
1969,DO32391,1-88,0,0,0,2
1970,DO46382,1-88,0,1,1,11
1971,DO29398,1-88,0,0,0,12
1972,DO28004,1-88,0,0,0,1
1973,DO31551,1-88,0,0,0,3
1974,DO46566,1-88,0,0,0,6
1975,DO28823,1-88,0,0,0,1
1976,DO29980,1-88,0,0,0,4
1977,DO32646,1-88,0,0,0,4
1978,DO28093,1-88,0,0,0,9
1979,DO46402,1-88,0,0,0,9
1980,DO46370,1-88,0,0,0,5
1981,DO46388,1-88,0,0,0,7
1982,DO46344,1-88,0,0,0,3
1983,DO28089,1-88,0,0,0,2
1984,DO30550,1-88,0,0,0,7
1985,DO30220,1-88,0,0,0,11
1986,DO30970,1-88,0,0,0,3
1987,DO28024,1-88,0,0,0,11
1988,DO46576,1-88,0,0,0,11
1989,DO46568,1-88,0,0,0,6
1990,DO46354,1-88,0,0,0,1
1991,DO31150,1-88,0,0,0,9
1992,DO29760,1-88,0,0,0,4
1993,DO46561,1-88,0,0,0,6
1994,DO32237,1-88,0,0,0,5
1995,DO46346,1-88,0,0,0,12
1996,DO46498,1-88,0,0,0,4
1997,DO46380,1-88,0,0,0,3
1998,DO46374,1-88,0,0,0,9
1999,DO29308,1-88,0,0,0,6
2000,DO31769,1-88,0,0,0,6
2001,DO46408,1-88,0,0,0,2
2002,DO28962,1-88,0,0,0,2
2003,DO46560,1-88,0,0,0,0
2004,DO46376,1-88,0,0,0,5
2005,DO32420,1-88,0,0,0,4
2006,DO46358,1-88,0,0,0,9
2007,DO46356,1-88,0,0,0,9
2008,DO46398,1-88,0,0,0,7
2009,DO46333,1-88,0,0,0,1
2010,DO46420,1-88,0,0,0,10
2011,DO46331,1-88,0,0,0,6
2012,DO31869,1-88,0,0,0,7
2013,DO46334,1-88,0,0,0,1
2014,DO29146,1-88,0,0,0,17
2015,DO30340,1-88,0,0,0,7
2016,DO29850,1-88,0,0,0,17
2017,DO28273,1-88,0,0,0,3
2018,DO46352,1-88,0,0,0,10
2019,DO46542,1-88,0,0,0,11
2020,DO46602,1-88,0,0,0,4
2021,DO28233,1-88,0,0,0,4
2022,DO46412,1-88,0,0,0,4
2023,DO30060,1-88,0,0,0,5
2024,DO46360,1-88,0,0,0,10
2025,DO28289,1-88,0,0,0,4
2026,DO32596,1-88,0,0,0,6
2027,DO46384,1-88,0,0,0,3
2028,DO46556,1-88,0,0,0,10
2029,DO31729,1-88,0,0,0,17
2030,DO31420,1-88,0,0,0,4
2031,DO46342,1-88,0,0,0,9
2032,DO46327,1-88,0,0,0,4
2033,DO46400,1-88,0,0,0,6
2034,DO46588,1-88,0,0,0,4
2035,DO29940,1-88,0,0,0,8
2036,DO46386,1-88,0,0,0,5
2037,DO46364,1-88,0,0,0,1
2038,DO46338,1-88,0,0,0,3
2039,DO46591,1-88,0,0,0,19
2040,DO46488,1-88,0,0,0,5
2041,DO30750,1-88,0,0,0,9
2042,DO46551,1-88,0,0,0,7
2043,DO28763,1-88,0,0,0,2
2044,DO46378,1-88,0,0,0,15
2045,DO28119,1-88,0,0,0,7
2046,DO46362,1-88,0,1,1,4
2047,DO46390,1-88,0,0,0,5
2048,DO46392,1-88,0,0,0,2
2049,DO46350,1-88,0,0,0,3
2050,DO46394,1-88,0,0,0,9
2051,DO28053,1-88,0,0,0,11
2052,DO46424,1-88,0,0,0,0
2053,DO46493,1-88,0,0,0,8
2054,DO46593,1-88,0,0,0,3
2055,DO46586,1-88,0,0,0,3
2056,DO46328,1-88,0,0,0,6
2057,DO46330,1-88,0,0,0,10
2058,DO46336,1-88,0,0,0,2
2059,DO46366,1-88,0,0,0,4
2060,DO28412,1-88,0,0,0,3
2061,DO46340,1-88,0,0,0,9
2062,DO46329,1-88,0,0,0,2
2063,DO46571,1-88,0,0,0,11
2064,DO46448,1-88,0,0,0,8
2065,DO46611,1-88,0,0,0,4
2066,DO46325,1-88,0,0,0,4
2067,DO46503,1-88,0,0,0,10
2068,DO46368,1-88,0,0,0,2
2069,DO30090,1-88,0,0,0,4
2070,DO28521,1-88,0,0,0,1
2071,DO46416,1-89,0,0,0,21
2072,DO46581,1-89,0,0,0,4
2073,DO28952,1-89,0,0,0,3
2074,DO46606,1-89,0,0,0,14
2075,DO27978,1-89,0,0,0,0
2076,DO46372,1-89,0,0,0,16
2077,DO46597,1-89,0,0,0,4
2078,DO32391,1-89,0,0,0,2
2079,DO46382,1-89,0,0,0,7
2080,DO29398,1-89,0,0,0,9
2081,DO28004,1-89,0,0,0,4
2082,DO31551,1-89,0,0,0,1
2083,DO46566,1-89,0,0,0,10
2084,DO28823,1-89,0,0,0,2
2085,DO29980,1-89,0,0,0,0
2086,DO32646,1-89,0,0,0,4
2087,DO28093,1-89,0,0,0,9
2088,DO46402,1-89,0,0,0,14
2089,DO46370,1-89,0,0,0,9
2090,DO46388,1-89,0,0,0,4
2091,DO46344,1-89,0,0,0,4
2092,DO28089,1-89,0,0,0,6
2093,DO30550,1-89,0,0,0,6
2094,DO30220,1-89,0,0,0,9
2095,DO30970,1-89,0,0,0,5
2096,DO28024,1-89,0,0,0,7
2097,DO46576,1-89,0,0,0,3
2098,DO46568,1-89,0,0,0,8
2099,DO46354,1-89,0,0,0,3
2100,DO31150,1-89,0,0,0,7
2101,DO29760,1-89,0,0,0,7
2102,DO46561,1-89,0,0,0,1
2103,DO32237,1-89,0,0,0,3
2104,DO46346,1-89,0,0,0,7
2105,DO46498,1-89,0,0,0,3
2106,DO46380,1-89,0,0,0,3
2107,DO46374,1-89,0,0,0,4
2108,DO29308,1-89,0,0,0,7
2109,DO31769,1-89,0,0,0,3
2110,DO46408,1-89,0,0,0,4
2111,DO28962,1-89,0,0,0,5
2112,DO46560,1-89,0,0,0,5
2113,DO46376,1-89,0,0,0,4
2114,DO32420,1-89,0,0,0,1
2115,DO46358,1-89,0,0,0,8
2116,DO46356,1-89,0,0,0,5
2117,DO46398,1-89,0,0,0,7
2118,DO46333,1-89,0,0,0,4
2119,DO46420,1-89,0,0,0,14
2120,DO46331,1-89,0,0,0,2
2121,DO31869,1-89,0,0,0,11
2122,DO46334,1-89,0,0,0,3
2123,DO29146,1-89,0,0,0,12
2124,DO30340,1-89,0,0,0,2
2125,DO29850,1-89,0,0,0,12
2126,DO28273,1-89,0,0,0,5
2127,DO46352,1-89,0,0,0,6
2128,DO46542,1-89,0,0,0,8
2129,DO46602,1-89,0,0,0,6
2130,DO28233,1-89,0,0,0,4
2131,DO46412,1-89,0,0,0,11
2132,DO30060,1-89,0,0,0,2
2133,DO46360,1-89,0,0,0,4
2134,DO28289,1-89,0,0,0,4
2135,DO32596,1-89,0,0,0,10
2136,DO46384,1-89,0,0,0,1
2137,DO46556,1-89,0,0,0,11
2138,DO31729,1-89,0,0,0,12
2139,DO31420,1-89,0,0,0,3
2140,DO46342,1-89,0,0,0,13
2141,DO46327,1-89,0,0,0,5
